provider_id,holding_company,technology_code,technology_code_desc,location_count_res,unit_count_res,location_count_bus,unit_count_bus
130309,COLI Inc.,50,Fiber to the Premises,2023,2086,2023,2086
130309,COLI Inc.,70,Unlicensed Fixed Wireless,40980,53885,40980,53885
130309,COLI Inc.,72,LBR Fixed Wireless,28723,40101,28723,40101
130310,Colo Telephone Company,50,Fiber to the Premises,1382,1560,1382,1560
130311,"Colorado Valley Telephone Cooperative, Inc.",10,Copper,5027,6235,5027,6235
130311,"Colorado Valley Telephone Cooperative, Inc.",50,Fiber to the Premises,6224,7728,4950,6446
130311,"Colorado Valley Telephone Cooperative, Inc.",70,Unlicensed Fixed Wireless,1272,1496,341,461
130311,"Colorado Valley Telephone Cooperative, Inc.",71,Licensed Fixed Wireless,2258,2750,658,929
130312,Colton Telephone Company,50,Fiber to the Premises,1039,1248,231,414
130314,Columbus Telephone Company,50,Fiber to the Premises,2442,2804,2442,2804
130315,TOTE Holdings LLC,10,Copper,2814,3297,2814,3297
130315,TOTE Holdings LLC,50,Fiber to the Premises,5002,5771,5002,5771
130315,TOTE Holdings LLC,70,Unlicensed Fixed Wireless,23311,30405,23311,30405
130316,"Combined Technologies, Inc.",70,Unlicensed Fixed Wireless,303,338,95,129
130317,Comcast Corporation,40,Cable,37342148,56798243,37342454,56798850
130317,Comcast Corporation,50,Fiber to the Premises,54333,240492,65316,297293
130321,"Communications 1 Network, Inc.",10,Copper,1074,1204,1074,1204
130321,"Communications 1 Network, Inc.",50,Fiber to the Premises,11195,12629,11195,12629
130322,"Community Antenna Service, Inc.",40,Cable,28970,35447,1377,2607
130325,Community Internet Service,70,Unlicensed Fixed Wireless,1149,1324,0,0
130327,"Community Telephone Co., Inc.",50,Fiber to the Premises,22452,28190,22452,28190
130327,"Community Telephone Co., Inc.",70,Unlicensed Fixed Wireless,110587,133627,31504,45118
130327,"Community Telephone Co., Inc.",71,Licensed Fixed Wireless,110587,133627,31504,45118
130329,"Computer 5, Inc.",10,Copper,9,37,4,5
130329,"Computer 5, Inc.",70,Unlicensed Fixed Wireless,3497,4103,661,922
130329,"Computer 5, Inc.",72,LBR Fixed Wireless,26,30,4,4
130331,"Computer Sales & Services, Inc.",70,Unlicensed Fixed Wireless,6,24,9,17
130335,"Consolidated Communications, Inc.",0,Other,1,1,0,0
130335,"Consolidated Communications, Inc.",10,Copper,908584,1178805,340099,476310
130335,"Consolidated Communications, Inc.",40,Cable,88639,98377,86636,96272
130335,"Consolidated Communications, Inc.",50,Fiber to the Premises,701299,868603,397381,477490
130337,Consolidated Telcom,10,Copper,7,12,7,12
130337,Consolidated Telcom,40,Cable,4993,6393,4993,6393
130337,Consolidated Telcom,50,Fiber to the Premises,18951,23789,18951,23789
130338,Consolidated Telephone Company,10,Copper,1465,1597,1465,1597
130338,Consolidated Telephone Company,50,Fiber to the Premises,29797,37192,29797,37192
130340,Conway Corporation,40,Cable,20271,31599,20271,31599
130340,Conway Corporation,50,Fiber to the Premises,474,556,0,0
130344,"Coon Valley Cooperative Telephone Association, Inc.",50,Fiber to the Premises,1359,1471,1359,1471
130344,"Coon Valley Cooperative Telephone Association, Inc.",70,Unlicensed Fixed Wireless,1502,1675,1502,1675
130345,Coon Valley Farmers Telephone Company,50,Fiber to the Premises,3716,4299,3716,4299
130346,Cooperative Telephone Company,50,Fiber to the Premises,2975,3488,2975,3488
130347,Cooperative Telephone Exchange,50,Fiber to the Premises,781,848,781,848
130349,Copper Valley Telephone Cooperative,10,Copper,487,532,487,532
130349,Copper Valley Telephone Cooperative,50,Fiber to the Premises,4355,4952,4355,4952
130349,Copper Valley Telephone Cooperative,70,Unlicensed Fixed Wireless,6,8,6,8
130349,Copper Valley Telephone Cooperative,71,Licensed Fixed Wireless,3,3,3,3
130352,"Cordova Telephone Cooperative, Inc.",10,Copper,1105,1312,1105,1312
130352,"Cordova Telephone Cooperative, Inc.",50,Fiber to the Premises,30,37,30,37
130353,Corn Belt Telephone Company,50,Fiber to the Premises,2587,2800,429,499
130353,Corn Belt Telephone Company,70,Unlicensed Fixed Wireless,116,133,9,10
130360,"Cox Communications, Inc.",10,Copper,3,3,0,0
130360,"Cox Communications, Inc.",40,Cable,6806328,9865805,604429,1906416
130360,"Cox Communications, Inc.",50,Fiber to the Premises,292557,396540,50750,94589
130361,Cozad Telephone Company,10,Copper,256,304,256,304
130361,Cozad Telephone Company,50,Fiber to the Premises,2390,2877,2390,2877
130362,"CP-Tel Holdings, Inc.",10,Copper,3041,3558,3041,3558
130362,"CP-Tel Holdings, Inc.",50,Fiber to the Premises,6089,7782,6089,7782
130363,"Craigville Telephone Company, Inc.",10,Copper,951,1073,169,181
130363,"Craigville Telephone Company, Inc.",50,Fiber to the Premises,5219,6250,5219,6250
130364,Craw-Kan Telephone Cooperative Inc.,10,Copper,5465,5893,5465,5893
130364,Craw-Kan Telephone Cooperative Inc.,50,Fiber to the Premises,30281,35165,30281,35165
130366,"NBVDS Investments, LLC",10,Copper,12003,13095,12003,13095
130366,"NBVDS Investments, LLC",50,Fiber to the Premises,4373,5123,4373,5123
130366,"NBVDS Investments, LLC",71,Licensed Fixed Wireless,6356,7483,6356,7483
130368,"Crossville Consolidated Communications, Inc.",10,Copper,707,760,707,760
130369,Crown Point Telephone Corporation,10,Copper,6,7,2,3
130369,Crown Point Telephone Corporation,50,Fiber to the Premises,1833,2250,336,602
130370,Altice USA,40,Cable,5208398,8397646,361074,784010
130370,Altice USA,50,Fiber to the Premises,1840277,2625122,76383,153438
130374,Cumberland Telephone Company,50,Fiber to the Premises,1037,1091,1037,1091
130375,"Cumby Telephone Cooperative, Inc.",10,Copper,2753,3177,2753,3177
130375,"Cumby Telephone Cooperative, Inc.",50,Fiber to the Premises,4094,4861,5596,7019
130378,Custer Telephone Cooperative Inc.,10,Copper,599,634,42,44
130378,Custer Telephone Cooperative Inc.,40,Cable,1310,1454,86,142
130378,Custer Telephone Cooperative Inc.,50,Fiber to the Premises,1439,1561,233,346
130378,Custer Telephone Cooperative Inc.,70,Unlicensed Fixed Wireless,570,600,27,29
130380,Grayson Collin Electric Cooperative,10,Copper,3547,3611,3547,3611
130380,Grayson Collin Electric Cooperative,50,Fiber to the Premises,8292,8653,8292,8653
130385,"D & P Communications, Inc.",10,Copper,68,79,19,29
130385,"D & P Communications, Inc.",40,Cable,8918,11077,2000,3519
130385,"D & P Communications, Inc.",50,Fiber to the Premises,12211,16082,1687,3313
130385,"D & P Communications, Inc.",70,Unlicensed Fixed Wireless,750,781,90,116
130386,"D D & B, Inc.",10,Copper,6645,7620,6645,7620
130386,"D D & B, Inc.",50,Fiber to the Premises,7037,7885,7037,7885
130387,Dakota Central Telecommunications Cooperative,50,Fiber to the Premises,15641,19805,15641,19805
130390,Danville Mutual Telephone Company,50,Fiber to the Premises,1344,1741,1344,1741
130391,"Darien Telephone Company, Inc.",40,Cable,5115,5620,749,1034
130391,"Darien Telephone Company, Inc.",50,Fiber to the Premises,1192,1296,244,348
130393,Daviess-Martin County Rural Telephone Corporation,10,Copper,833,953,407,541
130393,Daviess-Martin County Rural Telephone Corporation,50,Fiber to the Premises,13056,14872,3007,4301
130395,"Decatur Holding Company, Inc.",10,Copper,486,605,485,603
130395,"Decatur Holding Company, Inc.",50,Fiber to the Premises,1427,1611,1420,1608
130396,"DeKalb Telephone Cooperative, Inc.",10,Copper,2416,2637,2416,2637
130396,"DeKalb Telephone Cooperative, Inc.",50,Fiber to the Premises,26056,29286,26056,29286
130398,Delcambre Telephone Co.,50,Fiber to the Premises,1849,1958,1849,1958
130399,Delhi Telephone Company,10,Copper,53,65,53,65
130399,Delhi Telephone Company,50,Fiber to the Premises,12311,14511,12311,14511
130400,"Dell Telephone Cooperative, Inc.",10,Copper,559,684,559,684
130400,"Dell Telephone Cooperative, Inc.",50,Fiber to the Premises,656,927,656,927
130400,"Dell Telephone Cooperative, Inc.",70,Unlicensed Fixed Wireless,20755,23533,20755,23533
130403,"T-Mobile USA, Inc.",71,Licensed Fixed Wireless,69156705,95434058,77601403,107532707
130403,"T-Mobile USA, Inc.",72,LBR Fixed Wireless,1,1,0,0
130405,Dickey Rural Telephone Cooperative,50,Fiber to the Premises,16846,21080,16846,21080
130416,Doylestown Telephone Company,10,Copper,3756,4160,3756,4160
130416,Doylestown Telephone Company,40,Cable,3706,4104,3706,4104
130416,Doylestown Telephone Company,50,Fiber to the Premises,6025,6852,6025,6852
130419,Dumont Telephone Company,50,Fiber to the Premises,2554,2713,2554,2713
130420,"Dunbarton Telephone Company, Inc.",10,Copper,4,4,0,0
130420,"Dunbarton Telephone Company, Inc.",50,Fiber to the Premises,1437,1507,1437,1507
130421,Dunkerton Telephone Cooperative,10,Copper,63,68,63,68
130421,Dunkerton Telephone Cooperative,50,Fiber to the Premises,828,888,828,888
130423,Duo County Telephone Cooperative Inc.,10,Copper,5316,5428,5316,5428
130423,Duo County Telephone Cooperative Inc.,40,Cable,4604,5253,4604,5253
130423,Duo County Telephone Cooperative Inc.,50,Fiber to the Premises,16013,18028,16013,18028
130425,"Dobson Technologies, Inc.",10,Copper,13569,14757,13569,14757
130425,"Dobson Technologies, Inc.",50,Fiber to the Premises,58285,82637,58285,82637
130427,"E. Ritter Communications Holdings, Inc.",10,Copper,33504,36939,33504,36939
130427,"E. Ritter Communications Holdings, Inc.",40,Cable,51360,59073,51360,59073
130427,"E. Ritter Communications Holdings, Inc.",50,Fiber to the Premises,38803,43524,82673,145635
130431,"Eagle Telephone Systems, Inc.",10,Copper,27,27,27,27
130431,"Eagle Telephone Systems, Inc.",50,Fiber to the Premises,407,433,407,433
130432,EATEL Corp.,10,Copper,184,232,184,232
130432,EATEL Corp.,40,Cable,17962,20645,17962,20645
130432,EATEL Corp.,50,Fiber to the Premises,68402,85937,68402,85937
130433,East Buchanan Telephone Cooperative,10,Copper,679,702,679,702
130433,East Buchanan Telephone Cooperative,50,Fiber to the Premises,1472,1607,1472,1607
130437,"Eastern Indiana WIFI, Inc.",50,Fiber to the Premises,39,41,39,41
130437,"Eastern Indiana WIFI, Inc.",70,Unlicensed Fixed Wireless,4944,5386,4917,5357
130437,"Eastern Indiana WIFI, Inc.",72,LBR Fixed Wireless,3058,3433,3058,3433
130439,"Eastern Slope Rural Telephone Association, Inc.",10,Copper,2015,2178,2015,2178
130439,"Eastern Slope Rural Telephone Association, Inc.",50,Fiber to the Premises,3979,4331,3979,4331
130440,"Eastex Telephone Cooperative, Inc.",10,Copper,17227,20560,17227,20560
130440,"Eastex Telephone Cooperative, Inc.",50,Fiber to the Premises,24973,28212,24973,28212
130444,Egyptian Telephone Cooperative Association,10,Copper,1885,2319,98,116
130444,Egyptian Telephone Cooperative Association,50,Fiber to the Premises,1784,1931,265,291
130445,Electric and Water Plant Board of the City of Frankfort,40,Cable,17956,25447,17956,25447
130445,Electric and Water Plant Board of the City of Frankfort,50,Fiber to the Premises,9976,13718,18052,25545
130446,"Electric Plant Board of the City of Glasgow, KY",40,Cable,7803,9746,7803,9746
130449,Ellington Telephone Company,10,Copper,795,821,795,821
130449,Ellington Telephone Company,50,Fiber to the Premises,1241,1288,1241,1288
130450,Ellsworth Cooperative Telephone Association,50,Fiber to the Premises,801,864,801,864
130453,Emery Telcom,10,Copper,21,23,0,0
130453,Emery Telcom,40,Cable,7661,9656,0,0
130453,Emery Telcom,50,Fiber to the Premises,17896,22039,4531,7330
130453,Emery Telcom,70,Unlicensed Fixed Wireless,111,111,0,0
130454,Emily Cooperative Telephone Company,50,Fiber to the Premises,3459,3638,3459,3638
130455,Empire Telephone Corporation/North Penn Telephone Company,10,Copper,3885,4442,510,820
130455,Empire Telephone Corporation/North Penn Telephone Company,50,Fiber to the Premises,66611,91341,9447,19169
130458,"ENMR Telephone Cooperative, Inc.",10,Copper,898,976,898,976
130458,"ENMR Telephone Cooperative, Inc.",50,Fiber to the Premises,51485,62471,51485,62471
130458,"ENMR Telephone Cooperative, Inc.",71,Licensed Fixed Wireless,75939,93466,75939,93466
130460,Epic Touch Company,50,Fiber to the Premises,1224,1306,1224,1306
130464,"Etex Telephone Cooperative, Inc.",10,Copper,16526,19510,16526,19510
130464,"Etex Telephone Cooperative, Inc.",50,Fiber to the Premises,22682,27792,22682,27792
130464,"Etex Telephone Cooperative, Inc.",71,Licensed Fixed Wireless,13809,16221,0,0
130472,Farmers & Merchants Mutual Telephone Company,50,Fiber to the Premises,2451,2646,2451,2646
130472,Farmers & Merchants Mutual Telephone Company,70,Unlicensed Fixed Wireless,7066,7670,7066,7670
130472,Farmers & Merchants Mutual Telephone Company,71,Licensed Fixed Wireless,7716,8605,7716,8605
130472,Farmers & Merchants Mutual Telephone Company,72,LBR Fixed Wireless,7735,8859,7735,8859
130473,"F&B Communications, Inc.",50,Fiber to the Premises,2859,3088,2859,3088
130475,Farmers Cooperative Telephone Company-Dysart,10,Copper,1382,1446,1382,1446
130475,Farmers Cooperative Telephone Company-Dysart,50,Fiber to the Premises,1110,1170,1110,1170
130476,Farmers Independent Telephone Company,10,Copper,1837,2099,1837,2099
130476,Farmers Independent Telephone Company,40,Cable,540,705,540,705
130476,Farmers Independent Telephone Company,50,Fiber to the Premises,3163,3389,3163,3389
130477,Farmers Mutual Cooperative Telephone Company-Harlan,50,Fiber to the Premises,5736,6470,5736,6470
130477,Farmers Mutual Cooperative Telephone Company-Harlan,70,Unlicensed Fixed Wireless,77,88,77,88
130478,Farmers Mutual Cooperative Telephone Company-Moulton,50,Fiber to the Premises,900,974,900,974
130479,Farmers Mutual Telephone Company (ID),10,Copper,31,32,31,32
130479,Farmers Mutual Telephone Company (ID),50,Fiber to the Premises,3893,4601,3893,4601
130479,Farmers Mutual Telephone Company (ID),70,Unlicensed Fixed Wireless,6032,7237,6032,7237
130479,Farmers Mutual Telephone Company (ID),71,Licensed Fixed Wireless,4994,6259,4994,6259
130481,Farmers Mutual Telephone Company (OH),50,Fiber to the Premises,669,713,669,713
130481,Farmers Mutual Telephone Company (OH),70,Unlicensed Fixed Wireless,1820,2095,1820,2095
130482,"Farmers Mutual Telephone Company of Stanton, Iowa",50,Fiber to the Premises,5203,5816,5203,5816
130483,Farmers Mutual Telephone Company-Jesup,10,Copper,6,6,6,6
130483,Farmers Mutual Telephone Company-Jesup,50,Fiber to the Premises,2179,2485,2179,2485
130484,Farmers Mutual Telephone Company-Nora Springs,50,Fiber to the Premises,12230,13169,12230,13169
130485,Farmers Mutual Telephone Cooperative of Shellsburg,10,Copper,2514,2841,2514,2841
130485,Farmers Mutual Telephone Cooperative of Shellsburg,50,Fiber to the Premises,7520,8090,7520,8090
130487,"Farmers Telephone Company, Inc.",10,Copper,312,404,312,404
130487,"Farmers Telephone Company, Inc.",50,Fiber to the Premises,183,227,183,227
130487,"Farmers Telephone Company, Inc.",70,Unlicensed Fixed Wireless,744,943,744,943
130488,Farmers Telephone Company-Batavia,50,Fiber to the Premises,591,619,591,619
130489,Farmers Telephone Company-Essex,50,Fiber to the Premises,710,774,710,774
130489,Farmers Telephone Company-Essex,70,Unlicensed Fixed Wireless,11661,13350,11661,13350
130490,"Farmers Telephone Cooperative, Inc. (SC)",10,Copper,37962,46316,37696,45941
130490,"Farmers Telephone Cooperative, Inc. (SC)",50,Fiber to the Premises,45569,52931,45622,52934
130490,"Farmers Telephone Cooperative, Inc. (SC)",71,Licensed Fixed Wireless,3287,4252,3287,4252
130491,Fayetteville Public Utilities,40,Cable,2069,2480,241,491
130491,Fayetteville Public Utilities,50,Fiber to the Premises,983,1057,48,61
130492,FDF Communications Co.,10,Copper,2966,3281,2966,3281
130492,FDF Communications Co.,50,Fiber to the Premises,2569,2826,2569,2826
130492,FDF Communications Co.,70,Unlicensed Fixed Wireless,61351,70325,0,0
130494,Farmers Mutual Telephone Company (MN),50,Fiber to the Premises,4420,5007,4422,5009
130495,Fenton Cooperative Telephone Company,50,Fiber to the Premises,330,354,44,49
130499,"First Communications, LLC",10,Copper,0,0,168,957
130499,"First Communications, LLC",50,Fiber to the Premises,0,0,181,381
130500,"First Step Internet, LLC",50,Fiber to the Premises,323,799,181,568
130500,"First Step Internet, LLC",70,Unlicensed Fixed Wireless,57432,80374,14752,24948
130500,"First Step Internet, LLC",71,Licensed Fixed Wireless,16,46,18,50
130502,"Five Area Telephone Cooperative, Inc.",10,Copper,900,1008,900,1008
130502,"Five Area Telephone Cooperative, Inc.",50,Fiber to the Premises,7076,8147,7076,8147
130502,"Five Area Telephone Cooperative, Inc.",70,Unlicensed Fixed Wireless,751,913,751,913
130503,"Flat Rock Telephone Co-Op, Inc.",50,Fiber to the Premises,967,1062,967,1062
130507,"Foothills Rural Telephone Cooperative Corporation, Inc.",40,Cable,853,923,853,923
130507,"Foothills Rural Telephone Cooperative Corporation, Inc.",50,Fiber to the Premises,25095,28978,25095,28978
130509,"Fort Mojave Telecommunications, Inc.",50,Fiber to the Premises,1396,1872,1396,1872
130509,"Fort Mojave Telecommunications, Inc.",70,Unlicensed Fixed Wireless,363,426,363,426
130511,Waldron Communication Company,10,Copper,662,671,662,671
130511,Waldron Communication Company,50,Fiber to the Premises,106,108,106,108
130514,"Franklin Telephone Co., Inc.",10,Copper,931,980,931,980
130514,"Franklin Telephone Co., Inc.",50,Fiber to the Premises,862,909,862,909
130524,"Ganado Telephone Company, Inc.",10,Copper,1846,1921,1846,1921
130524,"Ganado Telephone Company, Inc.",50,Fiber to the Premises,4498,5095,4498,5095
130526,Garden Valley Telephone Company,10,Copper,23,23,23,23
130526,Garden Valley Telephone Company,50,Fiber to the Premises,21836,26187,21836,26187
130527,Gardonville Cooperative Telephone Association,10,Copper,1668,1826,1668,1826
130527,Gardonville Cooperative Telephone Association,50,Fiber to the Premises,4209,5664,4209,5664
